Code,Name,Zone,Latitude,Longitude
PCN1,PONTE DO CARRO,MTS2,41.21469961,-8.674859043
PCN2,PONTE DO CARRO,MTS2,41.21469555,-8.674710497
PCNS,PISCINAS,MAI4,41.17891104,-8.559961026
PCRJ1,PR. DA CORUJEIRA,PRT3,41.15694671,-8.579796791
PCRQ1,PONTE CARRAQUINHO,MAI1,41.20657681,-8.644838057
PCRQ2,PONTE CARRAQUINHO,MAI1,41.20636343,-8.644875377
PCRR1,PONTE CARRO,MTS1,41.20692196,-8.661853528
PCRR2,PONTE CARRO,MTS1,41.20693025,-8.662008586
PCT3,PICOUTOS,MAI1,41.19141913,-8.623328084
PCT4,PICOUTOS,MAI1,41.19146022,-8.623550154
PCTO1,PRACETA OLIVEIRAS,VNG4,41.11127163,-8.629570914
PCTO2,PRACETA OLIVEIRAS,VNG4,41.11122288,-8.629355441
PCTV1,PICOUTOS (VIADUTO),MAI1,41.1918048,-8.619698567
PCTV2,PICOUTOS (VIADUTO),MAI1,41.19152795,-8.620487552
PCUA1,PÍCUA,MAI4,41.20461941,-8.569248857
PCUA2,PÍCUA,MAI4,41.20440517,-8.569863261
PCV2,PERO COVILHÃ,PRT2,41.16457774,-8.685155129
PCVL1,PERO COVILHÃ,MTS2,41.19711632,-8.701082748
PCVL2,PERO COVILHÃ,MTS2,41.19708218,-8.701240943
PDAM1,PADRE AMÉRICO,MAI1,41.21970702,-8.603941028
PDAM2,PADRE AMÉRICO,MAI1,41.21974289,-8.60408632
PDAM3,PADRE AMÉRICO,MAI1,41.21939969,-8.604660768
PDAM4,PADRE AMÉRICO,MAI1,41.21928983,-8.60436663
PDB1,PEDROUÇOS-BOMBEIROS,MAI4,41.18578833,-8.588562715
PDC,PÁDUA CORREIA,VNG1,41.1260517,-8.607236458
PDCM1,PEDROUÇOS (CEMITÉRIO),MAI4,41.18893027,-8.588679899
PDCM2,PEDROUÇOS (CEMITÉRIO),MAI4,41.18863707,-8.587688576
PDEH1,PADRE DEHON,GDM1,41.16022738,-8.552919023
PDEH2,PADRE DEHON,GDM1,41.16028891,-8.55309654
PDI2,PEDREIRAS,VNG4,41.11236233,-8.633448364
PDM1,PADRÃO MOREIRA,MAI2,41.24573996,-8.647674838
PDM2,PADRÃO MOREIRA,MAI2,41.24584244,-8.647743823
PDM3,PADRÃO MOREIRA,MAI2,41.24730998,-8.648818433
PDM4,PADRÃO DE MOREIRA,MAI2,41.24716544,-8.648924661
PDR,LARGO DO PADRÃO,PRT1,41.1473783,-8.602870878
PDR1,PADRÃO,VLG1,41.18809954,-8.492692792
PDR2,PADRÃO,VLG1,41.18831921,-8.492989114
PDR3,LARGO DO PADRÃO,PRT1,41.14741447,-8.601625478
PDR4,PADRÃO,PRT1,41.14650784,-8.601517165
PDV1,PEDRA VERDE,MAI1,41.19261032,-8.615775357
PDV2,PEDRA VERDE,MAI1,41.1927845,-8.615910081
PDV3,PEDRA VERDE,MAI1,41.19336237,-8.616794089
PDV4,PEDRA VERDE,MAI1,41.19346231,-8.616580268
PDVD3,PEDRA VERDE,PRT2,41.17264135,-8.662855191
PDVD4,PEDRA VERDE,PRT2,41.17291213,-8.662801942
PDVD5,PEDRA VERDE,PRT2,41.1728041,-8.662437178
PDZ2,1º DE DEZEMBRO,MTS1,41.18471978,-8.690108927
PDZ3,1º DE DEZEMBRO,MTS1,41.18361009,-8.692479342
PEDR2,PEDROUÇOS DE BAIXO,MAI4,41.18632346,-8.590596183
PERL1,PERLINHAS,MAI4,41.18345214,-8.557462946
PERL2,PERLINHAS,MAI4,41.18347038,-8.557628906
PFMA1,PROF.MELO ADRIÃO,PRT2,41.17019568,-8.667468892
PFMA2,PROF. MELO ADRIÃO,PRT2,41.1697817,-8.668011522
PFOZ1,PINHAIS DA FOZ,PRT2,41.15527849,-8.663009907
PFOZ2,PINHAIS DA FOZ,PRT2,41.15517185,-8.663212758
PFTT1,PERAFITA,MTS2,41.22448004,-8.698852269
PFTT2,PERAFITA,MTS2,41.22438558,-8.698641727
PG1,PAULO DA GAMA,PRT2,41.15084499,-8.658684937
PG2,PAULO DA GAMA,PRT2,41.15074769,-8.658600882
PGM1,PAULO DA GAMA,PRT2,41.14821649,-8.657124213
PGM2,PAULO DA GAMA,PRT2,41.14807431,-8.657239345
PGON1,PRAIA DE GONDARÉM,PRT2,41.15565261,-8.680407562
PGON2,PRAIA DE GONDARÉM,PRT2,41.15545445,-8.680531596
PHIP1,PEDRO HISPANO,MAI4,41.22827992,-8.562417656
PHIP2,PEDRO HISPANO,MAI4,41.22831379,-8.562990341
PIC1,PICÃO,VNG5,41.13186504,-8.659700938
PIC2,PICÃO,VNG5,41.131886,-8.659058031
PIN1,PINHEIRAL,MAI1,41.23686825,-8.629782832
PINC2,PINHEIRO DE CAMPANHÃ,PRT1,41.15166242,-8.581821669
PING1,PRAIA DOS INGLESES,PRT2,41.15164364,-8.67681731
PING3,PRAIA DOS INGLESES,PRT2,41.15267869,-8.678451609
PINH1,PINHEIRO,MAI4,41.21931455,-8.543055204
PINH2,PINHEIRO,MAI4,41.21940432,-8.542946011
PINM1,PINHEIRO MANSO,PRT2,41.16205119,-8.652855582
PINM3,PINHEIRO MANSO,PRT2,41.16179432,-8.652845431
PINM5,PINHEIRO MANSO,PRT2,41.16222158,-8.650949129
PINM6,PINHEIRO MANSO,PRT2,41.16242725,-8.651021488
PINT1,PINTA,MAI3,41.24221844,-8.6209484
PINT2,PINTA,MAI3,41.24236199,-8.621068759
PISA1,PISÃO,MAI4,41.22259492,-8.572666788
PISA2,PISÃO,MAI4,41.22273982,-8.572637065
PISC,PISCINA CONSTIT.,PRT1,41.16303216,-8.612990645
PISM1,PISCINA DAS MARÉS,MTS2,41.19195301,-8.705308532
PISM2,PISCINA DAS MARÉS,MTS2,41.1918354,-8.706081554
PIT1,PADRE IVO TONELLI,MAI4,41.19040737,-8.565268519
PIT2,PADRE IVO TONELLI,MAI4,41.1902387,-8.564987063
PIV1,PEDRO IVO,MAI4,41.19132861,-8.58328508
PIV2,PEDRO IVO,MAI4,41.19124655,-8.583360532
PJGL1,PARQUE J. G. LARANJO,MTS1,41.18482644,-8.661782615
PJGL2,PARQUE J. G. LARANJO,MTS1,41.18447491,-8.66186321
PJUV1,POUSADA JUVENTUDE,PRT2,41.14868636,-8.659909185
PJUV2,POUSADA JUVENTUDE,PRT2,41.14871508,-8.660114955
PLC1,PADRE LUIS CAMPOS,MAI3,41.24050801,-8.614470401
PLC2,PADRE LUIS CAMPOS,MAI3,41.24042813,-8.614195459
PLE1,PRAIA DE LEÇA,MTS2,41.18931432,-8.704301383
PLE2,PRAIA DE LEÇA,MTS2,41.18915916,-8.704342818
PLG1,PADRÃO DA LÉGUA,MAI1,41.1926062,-8.633571589
PLG2,PADRÃO DA LÉGUA,MAI1,41.19183204,-8.63352992
PLG3,PADRÃO LÉGUA,MAI1,41.19287213,-8.633025347
PLG4,PADRÃO LÉGUA,MAI1,41.19254782,-8.634572405
PLIM1,PIRES DE LIMA,PRT1,41.16623452,-8.596815114
PLIM2,PIRES DE LIMA,PRT1,41.16623283,-8.59718623
PLM1,PALMEIRAS,PRT2,41.15234993,-8.652078846
PLM2,PALMEIRAS,PRT2,41.15265782,-8.651266804
PLNT1,PLANETÁRIO,PRT1,41.15311663,-8.638286589
PLNT2,PLANETÁRIO,PRT1,41.1527204,-8.637198555
PLU2,PONTE LUÍZ I,VNG1,41.13856566,-8.609839804
PLUZ1,PRAIA DA LUZ,PRT2,41.15364632,-8.67875379
PMAI1,1º DE MAIO,MAI4,41.21067129,-8.595510958
PMAI2,1º DE MAIO,MAI4,41.21076426,-8.595627896
PMEL1,PEREIRA MELO,VNG4,41.09454831,-8.653881473
PMEL2,PEREIRA MELO,VNG4,41.09464009,-8.65373161
PML1,PALMILHEIRA,MAI4,41.20475912,-8.556234261
PML2,PALMILHEIRA,MAI4,41.20523813,-8.555685627
PMQ1,PEDRO MESQUITA,MAI1,41.20668931,-8.614051692
PMQ2,PEDRO MESQUITA,MAI1,41.20587054,-8.6147086
PMS1,PRAIA MADALENA SUL,VNG4,41.10121356,-8.658038987
PMS2,PRAIA MADALENA SUL,VNG4,41.10106895,-8.658156866
PMV1,PONTE MOVEL,MTS2,41.1898849,-8.695910181
PMV2,PONTE MOVEL,MTS2,41.18977776,-8.695673672
PMVA1,PRIMAVERA,MAI2,41.24656767,-8.645919067
PMVA2,PRIMAVERA,MAI2,41.24672871,-8.645914953
PND1,PENEDOS,MAI1,41.22389071,-8.604819759
PND3,PENEDOS,MAI1,41.22378218,-8.604573468
PNG1,PEGO NEGRO,PRT3,41.1592199,-8.566630881
PNG2,PEGO NEGRO,PRT3,41.15907068,-8.566447257
PNG3,PÊGO NEGRO,PRT3,41.1547528,-8.560042095
PNG4,PÊGO NEGRO,PRT3,41.15493526,-8.56001385
PNHL1,PINHAL,MAI4,41.23086084,-8.572787014
PNHL2,PINHAL,MAI4,41.23088858,-8.572596372
PNV2,PAULO NOVAIS,PRT2,41.16325275,-8.660038699
PNV3,PAULO NOVAIS,PRT2,41.16299687,-8.660001407
PORI2,PRAIA DO OURIGO,PRT2,41.14940371,-8.675894027
PORI4,PRAIA DO OURIGO,PRT2,41.14933608,-8.674540365
PP1,PONTE DA PEDRA,MAI1,41.20396147,-8.614271121
PP2,PONTE DA PEDRA,MAI1,41.20361884,-8.614437743
PPR1,PARQUE DA PRELADA,PRT2,41.17528154,-8.627540645
PPR2,PARQUE DA PRELADA,PRT2,41.17510003,-8.627662375
PQBT2,PQ BASÍLIO TELES,MTS1,41.18280377,-8.68538211
PQBT3,PARQUE BASÍLIO TELES,MTS1,41.18243705,-8.684559978
PQBT4,PQ BASÍLIO TELES,MTS1,41.1820995,-8.685073828
PQC1,PARQUE DA CIDADE,PRT2,41.17183186,-8.677585789
PQC2,PARQUE DA CIDADE,PRT2,41.17146905,-8.678142829
PQN1,PARQUE NASCENTE,PRT3,41.17466583,-8.567400545
PQN2,PARQUE NASCENTE,PRT3,41.17439975,-8.56723648
PQN3,PARQUE NASCENTE,PRT3,41.17588294,-8.56550645
PQO1,PARQUE ORIENTAL,PRT3,41.15510966,-8.568121444
PQO2,PARQUE ORIENTAL,PRT3,41.15488411,-8.568239078
PRA1,PEREIRAS,VLG1,41.19573492,-8.495855472
PRA2,PEREIRAS,VLG1,41.19558189,-8.495842704
PRCD1,PARQUE CIDADE,PRT2,41.16548437,-8.670718389
PRCD2,PARQUE CIDADE,PRT2,41.16574965,-8.670886804
PRCD3,PARQUE DA CIDADE,PRT2,41.16513363,-8.671170149
PRCD4,PARQUE DA CIDADE,PRT2,41.16498526,-8.671955699
PRD1,PARADA,MAI4,41.20207579,-8.595530795
PRD2,PARADA,MAI4,41.2025501,-8.596249439
PRD3,PARADA,MAI4,41.20177156,-8.596180826
PRDJ,PR. D. JOÃO I,PRT1,41.14758013,-8.609073542
PRDJ1,PR. D. JOÃO I,PRT1,41.14804086,-8.608322852
PRDJ2,PR.D.JOÃO I,PRT1,41.14804968,-8.608154858
PRDR1,PRADO REPOUSO,PRT1,41.14609028,-8.596700713
PRDR2,PRADO REPOUSO,PRT1,41.14596906,-8.596592804
PREA1,PARQUE DE REAL,MTS1,41.17966606,-8.673374286
PREA2,PARQUE DE REAL,MTS1,41.17905864,-8.672592818
PREC1,PRECIOSA,PRT2,41.17751118,-8.656754246
PREC2,PRECIOSA,PRT2,41.1777175,-8.656922732
PREG,PESO DA RÉGUA,PRT3,41.16133509,-8.569544761
PREG1,PESO DA RÉGUA,PRT3,41.16233484,-8.569468011
PREL1,PRELADA,PRT2,41.17346486,-8.637405588
PREL2,PRELADA,PRT2,41.17336411,-8.637194643
PREL4,PRELADA,PRT1,41.16917384,-8.636545313
PREL5,PRELADA,PRT1,41.16904191,-8.636528966
PREP2,PARQUE DA REPÚBLICA,VNG1,41.12444734,-8.605978462
PRF1,PR. DAS FLORES,PRT1,41.15556494,-8.590008823
PRF2,PR. DAS FLORES,PRT1,41.15577467,-8.591606643
PRF4,PR. DAS FLORES,PRT1,41.15627741,-8.591979465
PRFL,PR.FILIPA DE LENCASTRE,PRT1,41.14827627,-8.612715212
PRFL1,PR.FILIPA DE LENCASTRE,PRT1,41.14824731,-8.613626571
PRG1,PR. DA GALIZA,PRT1,41.15346994,-8.626316097
PRG2,PR. DA GALIZA,PRT1,41.15336588,-8.626476494
PRG3,PR. DA GALIZA,PRT1,41.15255836,-8.626821488
PRG4,PR. DA GALIZA,PRT1,41.15253034,-8.626931875
PRG6,PR. DA GALIZA,PRT1,41.15240704,-8.626816811
PRI1,PR. DO IMPÉRIO,PRT2,41.155881,-8.671291012
PRI4,PR. DO IMPÉRIO,PRT2,41.1556285,-8.671150177
PRMR1,PR. M. SILVA REIS,VNG1,41.12757814,-8.632082064
PRMR2,PR. M. SILVA REIS,VNG1,41.12782496,-8.631929767
PRMV1,PRIMAVERA,MAI4,41.23071529,-8.575517257
PRMV2,PRIMAVERA,MAI4,41.23107627,-8.575305015
PRNT,PAULO RANITO,MAI1,41.20799103,-8.613680789
PRO1,PEREIRÓ,PRT2,41.17239532,-8.655474811
PRO2,PEREIRÓ,PRT2,41.17250057,-8.655577026
PRQC1,PARQUE CAMPISMO,VNG4,41.10680196,-8.656762219
PRQC2,PARQUE CAMPISMO,VNG4,41.10726067,-8.656551474
PRR1,PR. DA REPÚBLICA,PRT1,41.15404985,-8.611871402
PRR3,PR. DA REPÚBLICA,PRT1,41.15529517,-8.611577179
PRR5,PR. DA REPÚBLICA,PRT1,41.15463204,-8.613342843
PRR7,PR. DA REPÚBLICA,PRT1,41.15424825,-8.613888622
PRS1,PRESA,VLG1,41.18695175,-8.488572121
PRS2,PRESA,VLG1,41.18767844,-8.489422309
PRS3,PRESA,VLG1,41.18833103,-8.489156558
PRS4,PRESA,VLG1,41.18780394,-8.489601776
PRSM1,PARAÍSO (METRO),PRT1,41.15708133,-8.609056942
PRSM2,PARAÍSO (METRO),PRT1,41.15702061,-8.610021603
PRSM3,PARAÍSO (METRO),PRT1,41.15769033,-8.609847648
PRU1,PEDRAS RUBRAS,VCD8,41.23843332,-8.666443144
PRU2,PEDRAS RUBRAS,VCD8,41.23821637,-8.666483829
PRU3,PEDRAS RUBRAS,VCD8,41.23879105,-8.6668225
PRUE2,PEDRAS RUBRAS (METRO),VCD8,41.24746597,-8.66328604
PRUE3,PEDRAS RUBRAS (METRO),VCD8,41.24750366,-8.663451359
PSEC1,PONTE SECA,VLG3,41.18303947,-8.469148235
PSEC2,PONTE SECA,VLG3,41.18362661,-8.470097622
PSG,PEDRAS SALGADAS,PRT3,41.15935605,-8.569055045
PSG1,PEDRAS SALGADAS,PRT3,41.15905644,-8.569708309
PSL1,PASSAL,GDM2,41.15175838,-8.501711324
PSL2,PASSAL,GDM2,41.15182934,-8.502045271
PSOC1,PERPÉTUO SOCORRO,PRT1,41.16335883,-8.60208483
PSOC2,PERPÉTUO SOCORRO,PRT1,41.16240473,-8.603501592
PSP1,PSP,MAI1,41.23112257,-8.621652872
PSR1,PASSARIAS,VLG2,41.23013187,-8.538433425
PSR2,PASSARIAS,VLG2,41.23058277,-8.538233464
PSSM1,PASSOS MANUEL,MTS1,41.19748527,-8.663951835
PSSM2,PASSOS MANUEL,MTS1,41.19711066,-8.663797243
PT2,PASTELEIRA,PRT2,41.15044336,-8.661041117
PT3,PASTELEIRA,PRT2,41.1505173,-8.661472644
PTCR1,PORTO CARREIRO,MAI4,41.21096171,-8.557042066
PTCR2,PORTO CARREIRO,MAI4,41.21112837,-8.557285543
PTD1,PITADA,VNG4,41.1136067,-8.635100793
PTD2,PITADA,VNG4,41.11388438,-8.635444363
PTDM1,PTE.D.MARIA PIA,PRT1,41.14032164,-8.595838574
PTDM2,PTE.D.MARIA PIA,PRT1,41.14025653,-8.595989653
PTH1,PONTELHAS,MAI1,41.22236045,-8.638592833
PTH2,PONTELHAS,MAI1,41.2221889,-8.638698836
PTHS1,PONTELHAS,GDM1,41.17963094,-8.537691972
PTHS2,PONTELHAS,GDM1,41.17924112,-8.538440362
PTLA1,PORTELA,MTS2,41.21008395,-8.678845415
PTLA2,PORTELA,MTS2,41.20996668,-8.67889213
PTLH,PORTELINHA,GDM1,41.16127644,-8.546454774
PTLS3,PONTE LEÇA (SUL),MTS1,41.19222752,-8.68056511
PTM1,PONTE DE MOREIRA,MAI1,41.23546895,-8.644979879
PTM2,PONTE DE MOREIRA,MAI1,41.23536528,-8.644999524
PUNV,PÓLO UNIVERSITÁRIO (METRO),PRT3,41.1764125,-8.603467209
PVC1,PÊRO VAZ CAMINHA,PRT2,41.15725055,-8.667840569
PVC2,PÊRO VAZ CAMINHA,PRT2,41.15723881,-8.66705116
PVH1,PAVILHÃO CPN,MAI4,41.20757623,-8.556082206
PVH2,PAVILHÃO CPN,MAI4,41.20752352,-8.55572419
QBNJ2,QUINTA DE BONJÓIA,PRT3,41.15289733,-8.576838726
QBV1,QUINTA BELA VISTA,VNG4,41.11899467,-8.634973262
QBV2,QUINTA BELA VISTA,VNG4,41.11892686,-8.634768835
QCH1,QUINTA CHÃOS,MAI4,41.20954826,-8.543954893
QCH2,QUINTA CHÃOS,MAI4,41.20932287,-8.543717568
QCM1,QUATRO CAMINHOS,PRT2,41.18880771,-8.651576202
QCM2,QUATRO CAMINHOS,PRT2,41.18870047,-8.651396568
QCM3,QUATRO CAMINHOS,PRT2,41.18973295,-8.651618381
QCM4,QUATRO CAMINHOS,PRT2,41.18950604,-8.651636103
QCMN1,QUATRO CAMINHOS,VNG5,41.12821982,-8.639494915
QCMN2,QUATRO CAMINHOS,VNG5,41.1282926,-8.639271877
QNV1,QUINTA NOVA,MAI1,41.23543199,-8.609884078
QNV2,QUINTA NOVA,MAI1,41.23531304,-8.610078635
QRS1,QUEIRÃOS,MAI1,41.20316889,-8.622898858
QRS2,QUEIRÃOS,MAI1,41.20330329,-8.623054845
QSEC1,QUINTA SECA,MTS1,41.18047448,-8.668891841
QSEC2,QUINTA SECA,MTS1,41.18064509,-8.666432538
QSPL1,QUARTEL SRR. PILAR,VNG1,41.13752116,-8.605485135
QSPL2,QUARTEL SRR. PILAR,VNG1,41.13722257,-8.605840281
QSTG1,QUINTA DE SANTIAGO,MTS2,41.19170021,-8.692281228
QSTG2,QUINTA DE SANTIAGO,MTS2,41.19119309,-8.692706643
QTAD1,QUINTA ANDORINHAS,MAI1,41.23776557,-8.630493393
QTAD2,QUINTA ANDORINHAS,MAI1,41.23804496,-8.630842278
QTAM1,QUINTA AMARELA,PRT1,41.16233712,-8.624643243
QTAM2,QUINTA AMARELA,PRT1,41.16278606,-8.624791385
QTC1,Q.TA DA CONCEICÃO,MTS2,41.19500078,-8.686719733
QTC2,Q.TA DA CONCEICÃO,MTS2,41.19469055,-8.686748478
QTI,QUINTA INGLESES,PRT2,41.17935728,-8.666481655
QTL1,QUARTEL MILITAR,PRT2,41.18252587,-8.638786233
QTL2,QUARTEL MILITAR,PRT2,41.1825287,-8.638142685
QTM1,QUINTA DE MOREIRA,MAI1,41.23842804,-8.648050579
QTM2,QUINTA DE MOREIRA,MAI1,41.23821878,-8.648198108
QTR3,QTA DAS ROSAS,VNG1,41.11024404,-8.614572946
QTR4,QTA DAS ROSAS,VNG1,41.11014352,-8.614708766
QULH1,QUELHAS,MAI4,41.21883443,-8.579038192
QULH2,QUELHAS,MAI4,41.21893825,-8.57871692
R1,RUA 1,VCD8,41.2558959,-8.665446748
R10,RUA 10,VCD8,41.25417975,-8.664669201
R15,RUA 15,VCD8,41.25514922,-8.662824231
R51,R.5,VCD8,41.25105079,-8.659607239
R52,R.5,VCD8,41.250605,-8.65884202
R7N1,R.7(NASCENTE),VCD8,41.2524887,-8.661545552
R7P1,R.7(POENTE),VCD8,41.25167097,-8.663202602
RA1,RAMADA ALTA,PRT1,41.16035831,-8.622043094
RA2,RAMADA ALTA,PRT1,41.16083026,-8.621164971
RAEP1,ROT. A.E.P.,PRT2,41.17696231,-8.653699964
RAEP2,ROT. A.E.P.,PRT2,41.17834308,-8.653996095
RAEP3,ROT. A.E.P.,PRT2,41.17852169,-8.654319278
RAEP4,ROT. A.E.P.,PRT2,41.1771036,-8.654670291
RAL1,REAL,MAI1,41.23286129,-8.604180702
RAL2,REAL,MAI1,41.23296924,-8.604205333
RAL3,REAL,MAI2,41.24468671,-8.648307684
RAL4,REAL,MAI2,41.24415067,-8.648578811
RALG,R. DA ALEGRIA,PRT1,41.15977391,-8.602404711
RARR1,ARROTEIA,MAI4,41.21923048,-8.591370664
RARR2,ARROTEIA,MAI4,41.2190187,-8.591691452
RAZ,R. AZEVEDO,PRT3,41.15191755,-8.572177554
RBD1,REBORDÃOS,PRT3,41.17991908,-8.572016194
RBD2,REBORDÃOS,PRT3,41.18020647,-8.572208799
RBHR1,R.BOA HORA,MTS1,41.21195308,-8.662904391
RBHR2,R.BOA HORA,MTS1,41.21195058,-8.663025645
RBO1,RIBEIRO,MTS1,41.20444236,-8.666506922
RBO2,RIBEIRO,MTS1,41.20482874,-8.666676975
RBQ1,R. BOUÇA QUEIMADA,VLG1,41.18990361,-8.49013495
RBQ2,R. BOUÇA QUEIMADA,VLG1,41.18996353,-8.490295215
RBR1,RIBEIRA,PRT1,41.14124114,-8.613861153
RBR2,RIBEIRA,PRT1,41.14124604,-8.614218147
RBRI1,RIBEIRA (INFANTE),PRT1,41.1408062,-8.616928533
RBRI2,RIBEIRA (INFANTE),PRT1,41.1405812,-8.616708189
RBSS1,ROT. DO BESSA,PRT1,41.16548082,-8.639324517
RBSS2,ROT. DO BESSA,PRT1,41.16460293,-8.638815792
RBX1,RECAREI BAIXO,MAI1,41.20283994,-8.633253682
RBX2,RECAREI BAIXO,MAI1,41.20293273,-8.633413402
RC1,R. CONTUMIL,PRT3,41.16972384,-8.586778921
RCA,RICARDO ALVES,MAI1,41.1837834,-8.596820023
RCD1,ROÇADAS,VNG4,41.09399583,-8.652441845
RCD2,ROÇADAS,VNG4,41.09376275,-8.652511512
RCH1,R.CHAQUEDAS,VNG4,41.11036357,-8.657647735
RCH2,R. CHAQUEDAS,VNG4,41.11094748,-8.657724266
RCMB1,RIBEIRO CAMBADO,VLG1,41.19172473,-8.513593565
RCMB2,RIBEIRO CAMBADO,VLG1,41.19253141,-8.514581101
RCNH1,R.CONCHAS,MAI4,41.22116945,-8.590276589
RCNH2,R. CONCHAS,MAI4,41.22119284,-8.590780106
RCON,R. CONTUMIL,PRT3,41.16960808,-8.587040124
RCP1,R. CERCO DO PORTO,PRT3,41.16446823,-8.567242236
RCP2,R. CERCO DO PORTO,PRT3,41.16487318,-8.56730449
RCRT1,R.CRASTO,PRT2,41.16192021,-8.671641585
RCRT2,R.CRASTO,PRT2,41.16203178,-8.671636962
RCT1,R. CENTRO,MAI1,41.19114768,-8.605229561
RCT2,R.CENTRO,MAI1,41.19138453,-8.60550119
RCTL1,R.CRISTAL,MAI4,41.224885,-8.569811131
RCTL2,R.CRISTAL,MAI4,41.22489264,-8.570051723
RDA1,REGO D ÁGUA,VNG4,41.1124416,-8.633853747
RDA2,REGO D ÁGUA,VNG4,41.11194567,-8.636076241
RDAG1,REGUINHO D ÁGUA,MTS1,41.20370302,-8.657838923
RDAG2,REGUINHO D ÁGUA,MTS1,41.20360831,-8.657964135
RDS2,R. DO SENHOR,MAI1,41.19427811,-8.635736317
REAL1,REAL,PRT2,41.17612619,-8.670623049
REAL2,REAL,PRT2,41.17622085,-8.669545757
REAR1,R. ESTAÇÃO ARAÚJO,MAI1,41.21688971,-8.635700728
REAR2,R. ESTAÇÃO ARAÚJO,MAI1,41.21690313,-8.635861257
RECA1,ROT. ENG. EDGAR CARDOSO,VNG1,41.13107717,-8.625300387
REV1,REVILÃO,PRT2,41.17324669,-8.66035443
REV2,REVILÃO,PRT2,41.17327851,-8.66051233
REXP1,ROT. DA EXPONOR,MTS2,41.20183407,-8.694262698
REXP2,ROT. DA EXPONOR,MTS2,41.20167288,-8.694082497
REXP3,ROT. DA EXPONOR,MTS2,41.20104522,-8.692800738
REXP4,ROT. DA EXPONOR,MTS2,41.20113582,-8.692993493
RF1,RIO FERREIRA,GDM2,41.15189873,-8.507419804
RF2,RIO FERREIRA,GDM2,41.15200898,-8.507189728
RFAR1,FOZ,PRT2,41.15275917,-8.677245582
RFER1,R.FERROVIÁRIO,MTS1,41.20950766,-8.661516706
RFER2,R.FERROVIÁRIO,MTS1,41.20944991,-8.661600123
RFL1,R. FONTE LODOSA,VNG5,41.13182483,-8.636526118
RFL2,R. FONTE LODOSA,VNG5,41.13152629,-8.636845367
RFND1,R. FUNDA,VLG2,41.23373934,-8.534948882
RFND2,R.FUNDA,VLG2,41.23412462,-8.534736824
RFON1,RIO DA FONTE,VNG1,41.12511012,-8.62348351
RFON2,RIO DA FONTE,VNG1,41.12509313,-8.623245232
RFZ1,RUA FIRMEZA,PRT1,41.15072608,-8.602089865
RGD1,REGADAS,GDM1,41.18264519,-8.52886034
RGD2,REGADAS,GDM1,41.18272505,-8.529055722
RGDI3,REGADIO,MTS1,41.18953338,-8.682231173
RGDI4,REGADIO,MTS1,41.19117464,-8.676966168
RGDI5,REGADIO,MTS1,41.19110278,-8.677102118
RGDU,REGEDOURA,MTS1,41.20371942,-8.665130031
RGDU1,REGEDOURA,MTS1,41.20353957,-8.665080884
RGFT1,RODRIGUES FREITAS,MAI4,41.22201644,-8.55730035
RGFT2,RODRIGUES FREITAS,MAI4,41.22207653,-8.557475729
RGLE1,ROD. GONÇALVES LAGE (ESTE),MAI4,41.20546408,-8.591577505
RGLE2,ROD. GONÇALVES LAGE (ESTE),MAI4,41.20534175,-8.59151268
RGLO1,ROD. GONÇALVES LAGE,MAI4,41.20694665,-8.596729576
RGLO2,ROD. GONÇALVES LAGE (OESTE),MAI4,41.20658952,-8.597088714
RGM,RUI GAMEIRO,MAI1,41.19380512,-8.639421549
RGNG1,REGUENGO,MAI4,41.22230391,-8.538098263
RGNG2,REGUENGO,MAI4,41.2224153,-8.537216482
RGR1,REGUEIRA,VNG1,41.12490261,-8.627780584
RGSM1,RODRIGUES SEMIDE,PRT3,41.17732222,-8.582885317
RGSM2,RODRIGUES SEMIDE,PRT3,41.17737652,-8.583120074
RGT1,R. GATÕES,MAI1,41.20168096,-8.646914675
RGT2,R. GATÕES,MAI1,41.20154314,-8.64696708
RIGR1,R. IGREJA,MAI4,41.22015741,-8.557821033
RIGR2,R. IGREJA,MAI4,41.22039945,-8.5581088
RL1,RIO LEÇA,MAI1,41.2363646,-8.647100665
RL2,RIO LEÇA,MAI1,41.23617223,-8.647084383
RLC1,RIO LEÇA,MAI4,41.22470613,-8.55508188
RLC2,RIO LEÇA,MAI4,41.22439487,-8.555624733
RLG3,RUA DA LAGOA,MTS1,41.19182956,-8.662220507
RLG4,RUA DA LAGOA,MTS1,41.19180194,-8.6623514
RM3,RAMALDE DO MEIO,PRT2,41.17331027,-8.641837262
RM4,RAMALDE DO MEIO,PRT2,41.17336318,-8.642087915
RMAR1,R.MARINHA,VNG4,41.10111411,-8.654169643
RMAR2,R.MARINHA,VNG4,41.10100693,-8.653978342
RMOS1,R. DO MOSTEIRO,MAI4,41.20799504,-8.580656941
RMOS2,R. DO MOSTEIRO,MAI4,41.20876433,-8.579971139
RMOT1,ROSA MOTA,VNG1,41.13161084,-8.617172756
RMOT2,ROSA MOTA,VNG1,41.13146632,-8.618036131
RMST3,RUA DE MOSTEIRO,MAI1,41.20522455,-8.620136376
RMST4,RUA DE MOSTEIRO,MAI1,41.20501579,-8.620528252
RMT1,R. DAS MATAS,VNG1,41.1211564,-8.633535836
RMT2,R. DAS MATAS,VNG1,41.12091352,-8.633294577
RMT3,R. DAS MATAS,VNG1,41.12091008,-8.632799022
